4.1198377053157,4.075494753549177,3.9455116292679864,3.6536282308094337,3.7003191578944956,4.022608984493489,4.154682530577955,3.6328017505971486,4.271918883991225,3.307053874505392,4.186815819268535,4.148146719779851,3.1604260051800415,4.1840799716531665,4.5069736757832715,3.9111159779819764,4.131704325758536,4.17552106321385,4.894399361230574,3.705129574133813,4.533701756694326,3.555276879307824,2.9449202814042885,3.514153161073468,3.970788045659483,4.10534872616845,4.436970725097515,4.267200357556707,4.360173969203674,3.8884855817310076
3.175070829134916,2.9918416457956782,2.723945051998396,2.769216270019047,2.9608489112677834,3.1537690343164053,3.5207461224022607,2.739142254859297,3.025840948264895,2.718180271992647,2.8290435251821533,3.283708650220036,2.2286675009313544,3.0381712608468057,3.4418760711683527,3.1130052401273005,3.241281135874499,3.0982022947740036,3.585370656918784,3.119689573770862,3.841951465057912,2.616723084441922,2.567113882430046,2.6898390176135885,2.617896515217551,3.08191667780619,3.427283196232538,3.364376027718548,3.474132713292868,3.1608887384975524
2.598618763499482,2.6315019326224585,2.2136369885571345,2.5480750851512823,2.628615553097216,2.5948422113759446,3.0892676230083547,2.4252538105995414,2.5698730261000455,2.4502901841641753,2.422682807403261,2.925551968202273,1.9074721420178817,2.5049363707384975,2.950379739430061,2.6551113535975306,2.9136485684562077,2.630566400273663,2.8540889803095513,2.6260381978254324,3.3150569569835415,2.4276804476024987,2.3547069521339496,2.2945468152665476,2.3064030357577914,2.6732245045535588,2.6623260293515454,3.0872373610712973,2.9624745855825676,3.0327692120291694
2.3480795642658463,2.3960615400284575,2.101058734649376,2.490125948695258,2.4981942910342125,2.366346569129894,2.64840006651471,2.293091099918492,2.4231689332863087,2.307931703997713,2.2676790546843124,2.7500255043358695,1.7714114444451254,2.3543103447136278,2.5483011322966562,2.3766264343065786,2.621063727237567,2.450437558522948,2.634379016237904,2.3356268665334596,2.9924840921630325,2.3082664999824343,2.1497092635152826,2.0772357663266283,2.099770370496142,2.5979604017547957,2.2284828727255754,2.745507211604678,2.7093698919518263,3.0005393232809547
2.2015481994867314,2.329712606203001,2.053362384454632,2.4445383947455026,2.4121204871140356,2.2325294304792105,2.520250991380237,2.169871949081782,2.3245769855198284,2.2937862503496214,2.2091998141829414,2.692292596409731,1.7056635002427125,2.294080936360011,2.3956125910110786,2.256787979210164,2.527281758860614,2.3521133161115286,2.466312994015073,2.1475801782717467,2.816701720946807,2.2713516220390173,2.065789348090264,1.9678660358699311,1.9677885337766623,2.5026618489886236,2.136857290658748,2.531313558194003,2.622276225195674,2.7971801389649036
2.0114627341044327,2.2563319590853554,1.9486808220345588,2.2847282397340374,2.1914056211159973,2.106396465866346,2.315032211102288,2.1324618852496147,2.1633923244349513,2.1869895687499254,2.182885425045347,2.5800461771987604,1.7049235219706322,2.166478492809749,2.3026152742099546,2.168570569444571,2.4184362885604056,2.2297786308919405,2.221193688536946,1.861596040524242,2.7269795115669275,2.213988861890811,1.954378779686534,1.864932414480279,1.8710360325242335,2.4003613121064715,1.9683563527788732,2.3091355691295625,2.536464662884542,2.4486819906657535
1.906880758779549,2.173497090214363,1.805312722947532,2.1096265627344404,2.0337904351497165,1.999575911473207,2.088131922600106,2.0697376049644713,2.1138298519332825,2.1076187321886097,2.082448883642161,2.4595458432629127,1.7040334892471267,1.9698160019125865,2.204311433006001,2.040941634021034,2.2032406603543575,2.1010123055370657,2.135518520964202,1.708283799235011,2.644952107530984,2.1687287982637478,1.811903394462432,1.7147625631702021,1.8018745736261326,2.0887342061701357,1.8244382927936045,2.186438557515357,2.3062533096855273,2.174444658857694
1.8148420873330824,2.076255131826671,1.6903930942341803,2.0132679818877617,1.959678121451044,1.9010000739998882,1.9863302240770928,1.9902974178984953,2.0740647585764997,2.071345856299292,1.9893176236615588,2.347559517757402,1.678191572699322,1.8124599824485152,2.096863067021832,1.938145647869179,2.0818634697925242,2.005656528766276,2.133127041572338,1.6023224125158908,2.5746884202794633,2.08107857017477,1.711829313642324,1.6427548607007836,1.7439787218781428,1.8830149088667707,1.6987069379894473,2.1010335399077333,2.081317224208996,1.9771667905216985
1.746080471935967,1.9730355789768552,1.5708780116467262,1.9244422159869157,1.8805367221041813,1.8103211737265013,1.8879191758826404,1.789472594273794,2.0159594448575375,2.044804434593011,1.9355148884704778,2.1916301001614107,1.6375108417184605,1.7059858867355455,2.0130187979700525,1.8481276434012197,2.0345776896050323,1.887260138832496,2.097456192074961,1.5530729082861727,2.519201155048875,1.9948750873546874,1.634167390991601,1.6243715929754186,1.6010606090459822,1.7717528854437368,1.565648203402984,1.9889614233111033,1.7966482481461923,1.8511574717166304
1.6865921847318115,1.8670614016027285,1.4454123181603926,1.7898550389027723,1.830868583155887,1.7703876528117324,1.7679476030877588,1.6318985534803807,1.9724363160377694,1.9797212982834658,1.8745465028687467,2.0601642262785567,1.6077383167738646,1.6415619700318114,1.97098018848015,1.7783146658848414,1.9868234076000613,1.7413389167077364,2.0497813754320258,1.5462252622434804,2.5160015088111876,1.9221254474484417,1.5491535481800107,1.6160735889576126,1.4459325479125786,1.653616750024666,1.4347064869465223,1.8133810627091218,1.5314781245573676,1.711652825100376
